x_A x_P y_A y_P d_A d_P FaceP_A FaceA_P
-500.85 -680.75 138.125 367.0 519.5503468133211 773.3756362232364 0.0 1.0
-506.0 -682.25 141.5 364.25 525.4537127634741 773.3980957069989 1.0 1.0
-521.5 -659.25 149.5 357.5 542.5074704165762 749.9925642553574 1.0 1.0
-521.5 -635.25 154.0 352.0 543.7834310351441 726.2566726034029 1.0 1.0
-531.5 -636.25 178.0 354.5 560.5499039348547 728.343754264734 1.0 1.0
-540.5 -634.5 200.0 354.0 576.3279785224453 726.571845370017 1.0 1.0
-547.5 -624.0 223.0 355.5 591.1873466402076 718.1783626134115 1.0 1.0
-552.5 -575.8888888888889 231.5 363.91666666666663 599.0455026113693 681.3088708770392 1.0 1.0
-544.0 -587.4444444444445 248.5 359.58333333333337 598.2580197652728 689.0337288309929 1.0 0.0
-534.5 -599.0 250.5 355.25 590.2896013268396 696.7585867849464 1.0 0.0
-530.0 -610.5555555555555 244.5 350.91666666666663 583.6782588159439 704.4834447388998 1.0 0.0
-529.0 -622.1111111111111 240.5 346.58333333333337 581.1035291757452 712.2083026928535 1.0 0.0
-529.0 -626.0 236.5 353.25 579.4594463808489 718.8645814837753 1.0 1.0
-528.5 -612.75 233.0 356.25 577.5823018736613 708.7859199614072 1.0 1.0
-527.5 -612.75 232.0 355.75 576.2640805397743 708.5360337696868 1.0 1.0
-527.5 -628.25 232.0 357.75 576.2641024195386 722.9682791479138 1.0 1.0
-528.0 -619.75 235.5 360.0 578.1387882837457 716.7655500786414 1.0 1.0
-532.5 -619.0 225.0 360.75 578.2159117480403 716.4519724366359 1.0 1.0
-534.5 -706.75 217.0 368.5 576.8705871073042 797.0740289128084 1.0 0.0
-533.0 -661.25 217.0 368.0 575.4806995431013 756.816118003461 1.0 1.0
-531.5 -613.25 215.5 365.5 573.5263725409669 713.9094969330799 1.0 1.0
-528.5 -609.0 209.0 367.0 568.3249510623302 711.0348791901038 1.0 1.0
-524.5 -607.75 198.0 368.25 560.6284698293359 710.6138398209745 1.0 1.0
-523.0 -599.25 192.0 362.75 557.1292489180585 700.5096194875601 1.0 1.0
-524.5 -599.0 191.5 366.0 558.3659194470952 701.970935111442 1.0 1.0
-528.0 -605.25 189.5 366.25 560.9761581386504 707.445912588025 1.0 1.0
-525.5 -610.5 188.5 367.75 558.2855196936988 712.7080360121025 1.0 1.0
-515.0 -613.0 188.5 365.625 548.4166093719772 713.7584543727139 1.0 1.0
-503.5 -618.0 191.5 364.75 538.6895819084966 717.6147597316971 1.0 1.0
-498.5 -622.5 195.5 361.75 535.46495373171 719.9786897748706 1.0 1.0
-500.5 -617.0 200.0 359.5 538.980951033195 714.0938332576605 1.0 1.0
-487.5 -800.125 211.0 379.125 531.2046332216743 886.368044835459 1.0 0.0
-491.0 -608.5 212.0 360.25 534.8145165534976 707.1445888081662 1.0 0.0
-483.5 -604.703125 215.5 348.265625 529.3514936807373 698.2465952712743 1.0 0.0
-461.5 -599.640625 223.5 333.953125 512.7718642096884 687.2316758836016 1.0 0.0
-415.0833333333333 -594.578125 234.91666666666669 319.640625 484.69241333429903 676.2167564959288 1.0 0.0
-351.19444444444446 -589.515625 248.1388888888889 305.328125 444.58139204511315 665.2018371082562 1.0 0.0
-287.30555555555554 -584.453125 261.3611111111111 291.015625 404.4703707559272 654.1869177205834 1.0 0.0
-223.41666666666669 -579.390625 274.58333333333337 276.703125 364.3593494667414 643.1719983329108 1.0 0.0
-104.0 -574.328125 302.0 262.390625 327.71240147152037 632.157078945238 0.0 0.0
64.47500000000001 -569.265625 331.35 248.078125 382.7737731753403 621.1421595575654 0.0 0.0
193.77500000000003 -584.75 347.15 301.5 464.94051148487557 658.1569456232389 0.0 0.0
323.07500000000005 -554.0 362.95 356.75 547.1072497944108 658.9284134509869 0.0 0.0
452.37500000000006 -554.5 378.75 356.25 629.2739881039461 659.078497291152 0.0 0.0
581.675 -544.75 394.55 356.25 711.4407264134813 650.9218001183023 0.0 1.0
603.5 -549.25 413.5 358.0 731.5826276469354 655.6239612477846 0.0 1.0
588.5 -543.75 419.5 356.5 722.7916755839922 650.1993026876021 0.0 1.0
532.0 -537.25 395.5 358.25 662.9101713904072 645.7414457523629 0.0 1.0
553.0 -542.25 432.5 360.75 702.0456373938054 651.2896169108456 0.0 1.0
550.0 -546.25 435.0 371.5 701.2311289473091 660.6345820592522 0.0 1.0
546.5 -540.25 438.5 375.5 700.6751560404061 657.9303145205464 0.0 1.0
542.0 -540.5 432.5 375.25 693.4123153191108 657.9915036428447 0.0 1.0
543.5 -545.25 434.5 372.75 695.8322531604641 660.4849537021398 0.0 1.0
546.5 -553.75 438.0 367.0 700.3617259025805 664.3256275057148 0.0 1.0
547.0 -562.0 441.5 365.5 702.9449058751063 670.3985873249135 0.0 1.0
546.0 -561.0 439.5 363.0 700.9112234492268 668.1995995797324 0.0 1.0
543.5 -562.25 441.5 356.75 700.2248102563811 665.8796147774312 0.0 1.0
541.0 -565.25 437.5 357.25 695.7638048424546 668.6886341951787 0.0 1.0
536.0 -550.0 433.0 377.75 689.0464587710642 667.2666823019035 0.0 1.0
533.5 -550.5 430.5 385.875 685.5308326944288 672.309475107787 0.0 1.0
529.0 -636.25 426.0 391.0 679.2049724156675 748.7175033874507 0.0 0.0
505.0 -618.125 380.0 386.0 632.0009876734578 729.4983251114265 0.0 0.0
503.5 -408.7916666666667 383.0 782.5833333333333 632.614739288862 911.5486835424454 0.0 0.0
503.5 -139.95833333333334 388.0 604.9166666666667 635.6543139589231 740.927991208084 0.0 0.0
504.0 128.87499999999994 392.5 427.25 638.805511945526 570.3072988737226 0.0 0.0
505.5 451.5 398.5 298.0 643.6873507039452 544.8065839182909 0.0 0.0
513.0 635.5 422.5 292.0 664.5870564463983 699.3742000464924 0.0 0.0
516.5 536.75 433.0 331.5 673.9890577746793 630.8672475987069 0.0 0.0
517.5 552.25 439.0 318.5 678.6216879678057 637.6328877481264 0.0 0.0
516.5 561.5 443.0 316.0 680.4566481415256 644.3122302114092 0.0 0.0
516.5 558.0 446.0 318.0 682.4151139216722 642.2540154140852 0.0 0.0
516.5 554.5 443.5 321.5 680.782693379483 640.9662969821611 0.0 0.0
505.0 557.5 436.0 319.5 667.2053955630877 642.5625947649949 0.0 0.0
495.0 558.0 430.0 318.5 655.6876408276328 642.5003620715256 0.0 0.0
496.0 556.0 425.5 316.5 653.5035011850186 639.7727142483466 0.0 0.0
497.5 547.0 422.5 313.5 652.6964418823811 630.4690986016034 0.0 0.0
498.0 543.25 417.5 312.0 649.8544739062997 626.469933837242 0.0 0.0
496.0 542.0 412.0 306.0 644.794655631958 622.4148469502784 0.0 0.0
496.0 536.0 408.0 306.5 642.2461748487663 617.4565330650474 0.0 0.0
498.5 533.0 406.0 308.5 642.9195353549292 615.8500393241497 0.0 0.0
516.0 523.75 413.5 319.5 661.2399737191972 613.5132453485913 0.0 0.0
517.0 522.875 418.0 320.0 664.8406567162684 613.0262022468974 0.0 0.0
512.0 517.0 421.0 325.0 662.8612983468738 610.6677762725867 0.0 0.0
496.0 512.5 425.0 324.5 653.2310018005658 606.5942004451899 0.0 0.0
347.5 510.5 483.75 323.5 595.9831655679836 604.3696259974388 0.0 0.0
298.75 512.0 479.75 322.25 565.1689963912182 604.9716755038621 0.0 0.0
299.75 515.5 481.75 319.5 567.3931245052798 606.4836317315496 0.0 0.0
305.25 440.0 483.0 328.5 571.3753303884001 550.8472708696615 0.0 0.0
312.25 233.70833333333334 486.0 368.04166666666663 577.6648870082931 475.95688475079567 0.0 0.0
317.5 6.541666666666671 487.25 330.20833333333337 581.5659593068827 474.4382609793503 0.0 0.0
320.5 -220.62499999999997 560.5 292.375 645.7820935871397 472.9196372079048 0.0 0.0
313.75 -458.0 574.75 284.0 654.8104415525463 539.2222486057533 0.0 0.0
312.5 -471.5 572.0 361.0 651.7977076156214 593.8375734949366 0.0 0.0
311.75 -475.5 566.25 366.0 646.3988071231305 600.0514694543097 0.0 0.0
279.25 -580.5 564.75 369.0 630.6659257537447 688.7670354515611 0.0 0.0
128.75 -567.0 568.75 364.5 584.4121416008325 674.076280700838 0.0 1.0
90.0 -551.5 563.5 346.5 570.6443166639041 651.3197125203856 0.0 1.0
93.25 -553.5 560.75 356.5 568.4536436731764 658.4069688707548 0.0 1.0
96.75 -553.5 559.25 365.0 567.5601781147093 663.0138201931597 0.0 1.0
112.5 -552.5 551.5 379.0 563.0658164416527 670.0417036483174 0.0 1.0
278.0 -549.5 516.5 389.5 587.3531907221204 673.5446856522427 0.0 1.0
311.75 -591.0 513.75 401.0 600.9392703302433 714.4495861742525 0.0 1.0
312.25 -581.5 514.75 395.0 602.0528678670427 702.9766611683497 0.0 1.0
312.0 -572.5 516.5 394.0 603.4204652930475 694.9781574326931 0.0 1.0
213.5 -569.0 574.0 394.0 613.6851308753174 692.096325727853 0.0 1.0
138.0 -573.0 601.0 391.5 616.641118060644 693.9754794495059 0.0 1.0
136.75 -568.0 597.25 386.0 612.7056509410183 686.7460310869697 0.0 1.0
135.25 -560.0 596.5 380.0 611.6411840951737 676.757030861882 0.0 1.0
134.75 -557.5 595.25 379.5 610.311635663815 674.4103285991255 0.0 1.0
263.5 -556.5 591.75 381.0 649.2870359040321 674.4281502017496 0.0 1.0
334.75 -555.75 582.5 380.5 671.9766529853104 673.5268163218598 0.0 1.0
341.5 -556.0 571.0 380.5 665.3294520358022 673.7331294656267 0.0 1.0
344.0 -553.75 570.5 382.0 666.1882024631011 672.728595958185 0.0 1.0
344.5 -552.0 567.5 384.5 663.8800212995952 672.7143351284585 0.0 1.0
345.0 -552.25 568.5 383.75 664.994310284884 672.490987987052 0.0 1.0
346.5 -552.25 568.5 384.5 665.7736610262871 672.9197695294508 0.0 1.0
346.5 -552.0 568.5 386.25 665.7737470670575 673.7169089503602 0.0 1.0
347.0 -570.75 569.0 387.0 666.4608523926514 689.6311751649087 0.0 1.0
413.5 -553.0 577.0 383.75 710.4608656077797 673.1089968589596 0.0 1.0
451.0 -551.25 580.5 382.75 735.1063173577267 671.0991945607544 0.0 1.0
455.0 -552.25 584.5 386.0 740.7195188928326 673.7801531812318 0.0 1.0
462.5 -633.5 590.5 401.5 750.064659025792 751.1070609573462 0.0 1.0
469.5 -553.25 592.5 381.5 755.96726119588 672.0326127810649 0.0 1.0
410.5 -552.75 602.5 384.75 730.0151765277512 673.4753767806161 0.0 1.0
308.0 -547.0 609.0 391.5 682.4552759577881 672.6676271682818 0.0 1.0
311.0 -546.75 604.5 392.0 679.8098531198482 672.7553444432241 0.0 1.0
307.5 -543.75 600.5 392.5 674.654659497874 670.6147229309636 0.0 1.0
304.5 -541.5 597.0 395.0 670.1772945327721 670.2590916951444 0.0 1.0
298.5 -535.5 594.5 385.0 665.2407573762888 659.55027961778 0.0 1.0
293.5 -521.5 593.5 357.0 662.1125075825496 632.0096544781791 0.0 1.0
190.5 -532.0 592.5 350.5 623.3184119936019 637.1009080937408 0.0 1.0
52.0 -541.75 608.5 346.5 610.720084598492 643.0829040976766 0.0 1.0
55.5 -540.75 608.0 345.75 610.5286575880882 641.836140123791 0.0 1.0
45.5 -421.25 618.0 305.75 619.7911023977128 520.525913811862 0.0 0.0
46.5 -297.9642857142857 615.5 211.92857142857142 617.3751411963258 367.7491178804264 0.0 0.0
59.5 -207.25 604.0 134.5 606.9288971892611 251.66227799041707 0.0 0.0
56.0 -116.5357142857143 602.5 57.07142857142857 605.0971377185265 135.5754381004077 0.0 0.0
44.0 -44.0 600.5 13.0 602.1120715096399 48.17820782628946 0.0 0.0
91.0 -42.75 530.0 45.0 537.757954521413 62.08859176461621 0.0 0.0
65.5 -41.25 512.0 41.0 516.1744882038606 58.16654244000166 0.0 0.0
58.0 -41.25 504.5 37.75 507.8250719646269 55.92130847766475 0.0 0.0
49.0 -10.25 506.0 18.0 508.3684967621006 20.7607719892679 0.0 0.0
34.5 -11.75 488.5 19.5 489.741225525741 22.76748456452708 0.0 0.0
-40.5 -12.25 358.5 19.0 360.79763555662987 22.611809922738367 0.0 0.0
-39.0 -13.75 327.0 18.25 329.3617810919483 22.852736741590164 0.0 0.0
-35.0 -13.75 328.0 17.5 329.89316393611136 22.255900924037583 0.0 0.0
-36.0 -14.5 329.5 16.75 331.4667446623456 22.154892803996567 0.0 0.0
-34.0 -14.5 331.5 16.5 333.24051312858614 21.9658826364888 0.0 0.0
-9.5 -14.5 326.0 15.75 326.8437976013343 21.408904079240152 0.0 0.0
24.32142857142857 -14.5 291.8928571428571 15.0 294.98562469153546 20.862646045025063 0.0 0.0
40.75 -11.0 247.75 6.5 254.67117360509695 13.62083240699566 0.0 0.0
57.17857142857142 -5.75 203.60714285714283 -3.75 214.35672251865844 6.873478624546312 0.0 0.0
67.0 -5.5 184.5 -5.0 196.41859942562377 7.466517186829627 0.0 0.0
64.0 -5.75 211.5 -6.25 221.05385235617788 8.49265665226346 0.0 0.0
72.5 -5.75 219.5 -7.0 231.16336218941507 9.139942069266834 0.0 0.0
96.0 -4.5 209.5 -9.25 230.81174275350213 10.301697102515575 0.0 0.0
79.0 -4.25 215.0 -9.75 229.26529965796988 10.636810081887404 0.0 0.0
71.0 -4.25 219.0 -11.25 230.22187531601094 12.030329992945315 0.0 0.0
74.5 -4.75 214.5 -11.25 227.06990600155189 12.237084769067382 0.0 0.0
92.5 -5.25 209.5 -12.0 229.25542617238796 13.100189391222042 0.0 0.0
126.5 -3.25 166.0 -13.5 208.71672049338267 13.911466581031668 0.0 0.0
149.5 -3.25 171.0 -13.0 227.1698137044197 13.402288040981297 0.0 0.0
160.5 -0.5 175.0 14.75 237.45578732094793 23.86626464029816 0.0 0.0
180.0 -2.75 173.5 37.5 250.0885928482952 37.60813731589188 0.0 0.0
337.4375 -4.25 166.9375 37.75 387.79888064198053 37.989490642564064 0.0 0.0
528.6875 -3.5 152.1875 38.25 553.814833844322 38.41273578550783 0.0 0.0
551.5 -2.75 315.5 38.5 637.7182563723824 38.61822208227039 0.0 0.0
516.5 -49.083333333333336 367.0 44.83333333333333 633.6124157694792 83.02895264924157 0.0 0.0
501.0 -231.41666666666669 366.0 66.16666666666666 620.4494243403547 256.52572277502105 0.0 0.0
483.0 -413.75 365.5 87.5 605.7057115205004 430.0224929008005 0.0 0.0
420.8076923076923 -523.25 364.38461538461536 203.5 577.2096508734687 570.8165162686714 0.0 0.0
337.8846153846154 -537.75 362.2307692307692 365.5 538.8126177753222 650.2041911933411 0.0 0.0
254.96153846153848 -543.5 360.0769230769231 363.0 500.415584677176 653.5758738517109 0.0 1.0
172.03846153846155 -519.25 357.9230769230769 369.75 462.01855157902975 637.446390976 0.0 1.0
89.11538461538464 -521.25 355.7692307692308 368.0 423.6215184808834 638.0652368496753 0.0 1.0
6.192307692307708 -538.0 353.61538461538464 356.5 385.2244853827371 645.4380662322947 0.0 1.0
-86.32142857142857 -538.25 344.8928571428571 353.75 369.73939498634246 644.108934285878 0.0 1.0
-207.60714285714286 -540.0 316.4642857142857 357.0 422.9901326952027 647.3403049717163 0.0 1.0
-328.8928571428571 -547.0 288.03571428571433 351.5 476.24087040406295 650.2315304635331 0.0 1.0
-450.17857142857144 -544.25 259.6071428571429 354.25 529.4916081129231 649.3852821319931 0.0 1.0
-597.5 -562.25 273.5 353.25 657.1713113136364 664.0126714247186 1.0 1.0
-544.0 -574.5 278.0 371.25 611.0205405418897 684.0212692515563 1.0 1.0
-513.5 -621.25 285.5 389.0 587.5331774123847 733.1505234016413 1.0 1.0
-500.5 -582.5 285.0 381.5 575.9587519394574 696.3107603324875 1.0 1.0
-489.5 -587.0 285.0 380.5 566.4237103348081 699.5351364169937 1.0 1.0
-475.5 -585.75 282.0 379.75 552.8329590642454 698.0781935373147 1.0 1.0
-422.4090909090909 -585.25 290.75 380.75 526.1609782632929 698.2047278260704 1.0 1.0
-350.9545454545455 -585.0 301.75 379.5 489.68486054437165 697.3139732163565 1.0 1.0
-279.5 -581.0 312.75 379.0 453.2087428254504 693.6873032038079 1.0 1.0
-208.04545454545456 -578.25 323.75 378.5 416.73262510652904 691.111649849506 1.0 1.0
-136.5909090909091 -572.5 334.75 374.25 380.25650738760777 683.9731933662504 1.0 1.0
19.0 -568.25 235.0 355.75 264.1566077955835 670.4237159182373 0.0 1.0
276.25 -562.5 186.7 344.0 337.8623022489879 659.3504210982117 0.0 1.0
483.25 -557.0 266.29999999999995 359.0 554.4603099239714 662.6693446649415 0.0 1.0
649.0 -557.0 347.5 357.0 736.3106139556055 661.5875397822155 0.0 1.0
617.0 -557.0 359.5 356.0 714.1007447297319 661.0504699733027 0.0 1.0
575.0 -547.0 373.5 359.0 685.6689835135098 654.285927760304 0.0 1.0
547.0 -550.75 370.0 357.25 660.4088511525117 656.4757232517279 0.0 1.0
532.0 -553.5 369.0 352.0 647.4453245991915 655.9468391207561 0.0 1.0
543.5 -556.0 379.0 343.0 662.5965699914145 653.3584556905031 0.0 1.0
539.0 -561.0 390.0 340.0 665.2985925093607 656.0219839652766 0.0 1.0
528.5 -544.25 398.0 345.0 661.6014721340462 644.3928182628883 0.0 1.0
518.5 -544.75 397.5 343.0 653.3379414207718 643.7417184200028 0.0 1.0
515.5 -544.75 396.0 341.5 650.0457564024598 642.9440848757605 0.0 1.0
514.0 -547.75 397.0 340.0 649.4655432635848 644.6942961400582 0.0 1.0
513.5 -547.75 399.5 340.0 650.6021233801916 644.6984716097834 0.0 1.0
513.0 -549.75 404.0 340.5 652.9820956277076 646.6574276595006 0.0 1.0
513.0 -549.25 402.5 343.5 652.0561488721467 647.8177444870361 0.0 1.0
514.0 -550.25 399.5 343.0 650.9965307286218 648.4068959617541 0.0 1.0
514.0 -560.75 397.5 340.0 649.770927355626 655.827400412837 0.0 1.0
504.5 -548.5 397.5 345.5 642.3340025095838 648.2459286913249 0.0 1.0
496.0 -552.5 401.0 344.5 637.8230102922954 651.1049222669974 0.0 1.0
497.5 -556.0 405.5 342.75 641.8232629287536 653.1566159481868 0.0 1.0
496.0 -557.25 406.5 343.5 641.2943158572637 654.6188601702856 0.0 1.0
495.5 -551.5 407.5 346.0 641.5423609287275 651.0521373018157 0.0 1.0
503.5 -546.0 409.0 350.0 648.6934474676716 648.6052018361297 0.0 1.0
511.5 -642.0 407.5 410.75 653.9793526386356 763.1736720715398 0.0 0.0
513.5 -645.75 407.0 412.5 655.2338105269039 766.3755194170931 0.0 0.0
515.5 -555.5 407.5 403.0 657.1122430757168 686.286566659018 0.0 0.0
517.0 -563.5 405.5 404.0 657.0535783189667 693.36023474382 0.0 1.0
518.5 -560.75 400.5 404.75 655.1660807921648 691.5680798522274 0.0 1.0
518.5 -562.25 397.0 402.75 653.0323498878138 691.6165787823195 0.0 1.0
519.0 -559.0 398.0 403.0 654.0374607008379 689.1238245442993 0.0 1.0
518.0 -563.0 396.5 401.0 652.3313958411017 691.2122513441077 0.0 1.0
516.5 -556.75 394.5 400.25 649.9250665347474 685.693464811959 0.0 1.0
515.0 -550.0 394.5 400.75 648.7335739731682 680.5150344739147 0.0 1.0
513.5 -528.5 394.0 387.25 647.2389435131356 655.1909085588956 0.0 1.0
508.5 -402.1428571428571 395.5 393.0 644.1991211514626 579.6580963432223 0.0 0.0
463.0 -230.71428571428572 368.5 361.0 591.7567063836347 502.20701071598774 0.0 0.0
376.25 -59.285714285714306 354.94117647058823 329.0 585.037901481447 424.75592508875314 0.0 0.0
263.25 112.14285714285711 345.52941176470586 297.0 583.5628631699456 347.30483946151855 0.0 0.0
150.25 153.0 336.11764705882354 326.5 582.0878248584443 360.5812797333341 0.0 0.0
37.25 154.75 326.7058823529412 336.0 580.6127865469429 369.9255792816447 0.0 0.0
-75.75 154.0 317.2941176470588 336.75 579.1377482354414 370.2929578364136 0.0 0.0
-188.75 171.5 307.88235294117646 218.0 577.6627099239402 277.6350977825422 0.0 0.0
-301.75 166.75 298.47058823529414 193.5 576.1876716124386 255.43943160468052 0.0 0.0
-414.75 165.5 289.0588235294117 194.5 574.7126333009373 255.3833295445881 0.0 0.0
-545.5 163.5 286.0 194.75 616.614303302196 254.28351911641883 0.0 0.0
-655.625 162.75 293.0 195.25 718.2231088902457 254.18546177594106 0.0 0.0
-561.0 172.0 282.0 179.25 627.9470551995342 249.03199586706683 1.0 0.0
-534.0 177.0 287.5 166.5 606.4798994168993 243.00463054592097 1.0 0.0
-519.0 178.0 292.0 168.5 595.5107265991155 245.10875888354428 1.0 0.0
-511.5 177.5 299.5 169.25 592.734655707155 245.2587312129728 1.0 0.0
-510.0 177.5 302.0 168.75 592.7096594327982 244.9139549483259 1.0 0.0
-509.0 176.5 303.0 167.5 592.3596880274687 243.3281859493507 1.0 0.0
-507.0 175.5 302.0 164.5 590.1297022456592 240.54237273305304 1.0 0.0
-509.5 176.0 299.5 161.0 591.0080638739432 238.53781185591112 1.0 0.0
-515.5 175.75 303.0 157.5 597.9542293579436 235.99704074432628 1.0 0.0
-513.5 175.75 300.5 154.5 594.9643382376369 234.0069166512016 1.0 0.0
-507.0 176.0 300.5 152.0 589.3648403757857 232.55359438632544 1.0 0.0
-493.5 170.4375 303.0 150.5 579.0960918767416 227.8182257435335 1.0 0.0
-465.5 170.1875 305.5 132.5 556.795707459502 217.39486638392015 1.0 0.0
-390.6590909090909 169.9375 290.4318181818182 114.5 509.85126036836874 206.9715070243068 0.0 0.0
-290.2045454545455 169.6875 268.3409090909091 96.5 445.6039580036341 196.54814766469343 1.0 0.0
-189.75 186.5 246.25 94.0 381.3566556388994 208.86122011283885 1.0 0.0
-89.29545454545456 210.0 224.1590909090909 131.0 317.10935327416473 247.53982638572734 1.0 0.0
11.159090909090907 205.5 202.0681818181818 138.5 252.86205090943008 247.82019347249732 1.0 0.0
128.45833333333334 205.0 196.75 138.0 243.57281738745056 247.1239149979667 0.0 0.0
296.2916666666667 204.25 241.75 139.25 399.1577903937366 247.20205158648892 0.0 0.0
464.125 204.25 286.75 139.75 554.7427634000227 247.48518730481717 0.0 0.0
621.5 204.0 324.5 144.0 701.2021519332998 249.70438412266074 0.0 0.0
626.0 202.0 363.5 146.5 724.322313614128 249.53303916083598 0.0 0.0
580.0 201.5 372.5 149.0 689.3163312650494 250.6070559717441 0.0 0.0
563.0 200.5 377.0 151.0 677.5766235257786 251.00049800747408 0.0 0.0
552.0 200.5 378.5 151.25 669.3076469521425 251.1510548109423 0.0 0.0
540.0 200.0 388.5 151.25 665.232577130676 250.7520148341367 0.0 0.0
535.5 201.0 411.5 150.5 675.3476632725442 251.10009978471214 0.0 0.0
521.5 200.0 420.0 149.25 669.5993455684129 249.5523446328446 0.0 0.0
514.5 200.5 422.0 147.5 665.4285498179903 248.9106265308896 0.0 0.0
512.0 200.5 410.0 147.25 655.9298789088768 248.76264410317134 0.0 0.0
513.5 200.75 395.0 147.25 647.8482406681658 248.96410963454935 0.0 0.0
515.0 200.0 383.0 147.0 641.824901409407 248.21193024143432 0.0 0.0
520.0 202.0 372.5 147.25 639.6627374451409 249.97516442283148 0.0 0.0
